username,tweet_datetime,text,link
2022196682931548589,2026-02-13T06:30:34.000Z,"주권자 국민의 대리인이 주권자와 당연히 직접 소통해야지요. 
감사합니다. 새해 복 많이받으세요",https://twitter.com/Jaemyung_Lee/status/2022196682931548589
2022191891790602609,2026-02-13T06:11:32.000Z,"<파업 손배소 취하, 하청업체 근로자 동등임금 지급에 이은 연관 기업간 상생협력까지..한화그룹의 선진적 산업문화 실천은 본받을만 합니다. 

지속적 성장 발전은 활력넘치는 상생적 산업생태계에서만 가능합니다. 

대한민국 경제 산업의 지속적 호혜적 발전을 가능하게 하는 씨앗을 보는 것 같아 즐겁습니다. 
감사합니다.>

한화에어로 상생협력 선포…“성과 공유제 도입”",https://twitter.com/Jaemyung_Lee/status/2022191891790602609
2022176114891010544,2026-02-13T05:08:50.000Z,"배경훈 과기부총리님, 잘 하셨습니다. 감사합니다.",https://twitter.com/Jaemyung_Lee/status/2022176114891010544
2022190333195596130,2026-02-13T06:05:20.000Z,"<경제 산업 기업부분의 상생 생태계 조성을 위한 삼성과 LG 그룹의 노력에 감사드립니다. 풀밭이 건강하고 토끼가 살아야 호랑이도 살 수 있습니다. 이 어려운 대내외적 위기를 함께 손잡고 기회로 바꿔 나가기를 소망합니다. 새해 복 많이 받으십시오.>

삼성-LG, 협력사에 납품대금 조기 지급",https://twitter.com/Jaemyung_Lee/status/2022190333195596130
2022142936583168295,2026-02-13T02:57:00.000Z,"설을 앞두고 가장 따뜻했던 순간을 영상으로 남겼습니다.

세종 전의요셉의집을 찾았던 날, 어르신들의 웃음과 노래, 그리고 꽃 한 송이의 마음을 다시 떠올립니다.

전통시장에서 장을 보고, 현장에서 직접 뵌 분들의 표정까지 짧은 영상에 담았습니다.

설 명절, 우리 주변의 이웃을 한 번 더 돌아보는 시간이 되길 바랍니다.


https://
youtube.com/shorts/Y2RVk-w
YsEE?si=eZow04NW0oyjBzvI
…

#전통시장 #설명절 #이웃과함께 #과기정통부 #세종전통시장 #김장조끼 #전의요셉의집",https://twitter.com/msitminister/status/2022142936583168295
2022099714167173282,2026-02-13T00:05:15.000Z,"<다주택자들이 이 좋은 양도세 감면 기회를 버리고 버텨서 성공한다는 건 망국적 부동산투기를 잡으려는 이 정부의 부동산 정책 실패를 의미합니다. 

만년 저평가 주식시장의 정상화, 경제와 정의로운 사회질서 회복 등 모든 것들이 조금씩 정상을 되찾아가는 이 나라가 오로지 부동산에서만 잃어버린 30년을 향해 역주행을 계속하도록 방치할 수는 없습니다.

정책결정권자의 의지가 있고 국민적 지지가 확보된다면, 규제와 세제, 공급과 수요조절 권한을 통해 문제해결은 물론 바람직한 상태로의 유도가 가능합니다.

새로운 정책에 의한 대도약도 중요하지만, 대한민국이 살기위한 제1 우선 과제는 모든 비정상을 정상화하는 것입니다. 잃어버린 30년을 향해 폭주하는 부동산을 방치하면 나라가 어찌될 지 우리는 알고 있습니다.

시장을 이기는 정부도 없지만 정부를 이기는 시장도 없습니다. 모순적인 이 말이 의미를 갖게 하는 균형추는 상황의 정상성과 정부정책의 정당성입니다.

아직도 판단이 안서시나요? 
그러시면 이 질문에 답을 해 보십시오

지금 시장이 정상인가요? 
지금 정부가 부당한가요?>

'집 팔라' 신호에 강남 매물 얼마나 나올까...서울 임대사업자 아파트 15% 강남 3구에",https://twitter.com/Jaemyung_Lee/status/2022099714167173282
2021963210723930147,2026-02-12T15:02:50.000Z,"<다주택자들의 기존 대출은 만기가 되면 어떻게 처리해야 할까요?>

힘들고 어렵지만, 모든 행정과 마찬가지로 금융 역시 정의롭고 공평해야 합니다. 

집값안정이라는 국가적 과제를 해결하기위해서라도 자가 주거용 아닌 투자ㆍ투기용의 다주택 취득에 금융혜택까지 주는 건 문제가 있습니다. 그래서 현재 다주택자 대출규제는 매우 엄격합니다.

양도세까지 깎아주며 수년간 기회를 주었는데도 다주택을 해소하지 않고 버틴 다주택자들에게 대출만기가 되었는데도 그들에게만 대출연장 혜택을 추가로 주는 것이 공정할까요? 

규칙을 지키고 사회질서를 존중한 사람들이 부당한 이익을 노리고 규칙을 어긴 사람들보다 불이익을 입어서는 안됩니다.

아직도 버티면 해결되겠지 생각하시는 분들께 말씀드립니다. 이제 대한민국은 상식과 질서가 회복되는 정상사회를 향해 나아가고 있습니다. 정상사회의 핵심은 규칙을 지키는 선량한 사람이 손해보지 않고, 규칙을 어기는 사람들이 이익 볼 수 없게 하는 것입니다. 
민주사회에서는 공정함이 성장 발전의 원동력입니다.",https://twitter.com/Jaemyung_Lee/status/2021963210723930147
2021514512353157284,2026-02-11T09:19:52.000Z,"캐나다 서부 브리티시컬럼비아주 소재 텀블러 리지에서 비극적인 총격 사건이 발생했다는 소식을 접했습니다. 

이번 사고로 희생된 분들의 명복을 빌며, 부상자 여러분의 쾌유를 기원합니다. 

사랑하는 가족을 잃은 유가족 여러분과 큰 슬픔에 잠겨 있을 캐나다 국민들께 대한민국을 대표해 깊은 애도와 위로를 전합니다.

마크 카니 총리님의 지도력 아래 캐나다 국민들이 이 슬픔을 함께 극복하고, 조속히 평온한 일상을 회복하시길 기도합니다. 

I am deeply saddened to learn of the tragic shooting incident that occurred in Tumbler Ridge, B.C., in western Canada.

I extend my deepest condolences to those who lost their lives in this incident, and wish a swift recovery to all those who were injured.

On behalf of the Republic of Korea, I convey my heartfelt sympathies to the bereaved families and to the people of Canada who are mourning this profound loss.

I sincerely hope that the people of Canada, united as one under the leadership of Prime Minister 
@MarkJCarney
, will overcome this grief together and soon return to their peaceful daily lives.",https://twitter.com/Jaemyung_Lee/status/2021514512353157284
2021197583574761905,2026-02-10T12:20:30.000Z,"지난해 7월 이후 7개월 만에 마크 루터 NATO 사무총장과 다시 전화 통화를 나눌 수 있어 기쁘게 생각합니다.

우리는 대한민국과 NATO가 글로벌 안보 도전에 보다 효과적으로 대응하기 위해 긴밀히 협력해야 한다는 데 공감하고, 앞으로도 지속적인 소통을 이어가기로 했습니다.

아울러 루터 사무총장은 한국의 우수한 방위산업 역량을 높이 평가하며, 한-NATO 간 방산 협력 강화를 지속적으로 지지하겠다고 전했습니다.

향후 방산을 비롯해 우주, 정보 공유 등 다양한 분야에서 실질적인 협력을 확대해 가기로 뜻을 모은 만큼, 한-NATO 관계가 더욱 공고해지길 기대합니다.
​

@markrutte
 ​It was a pleasure to speak with NATO Secretary General Mark Rutte again, following our previous conversation seven months ago.
​
We shared the view that the Republic of Korea and NATO should cooperate closely to respond more effectively to global security challenges and agreed to maintain continuous communication going forward.
​
Secretary General Rutte spoke highly of Korea's excellent defense industry capabilities and expressed his continued support for strengthening defense cooperation between Korea and NATO.
​
I look forward to our partnership deepening in line with our commitment to expand substantive cooperation across various fields, including the defense industry, space, and information sharing.",https://twitter.com/Jaemyung_Lee/status/2021197583574761905
2021120627160252851,2026-02-10T07:14:42.000Z,"올겨울 1월 역대 최저 수준의 강수량으로 전국 곳곳이 심각하게 메말라가고 있습니다. 현재 전국 절반이 넘는 지역에 건조특보가 발령됐고, 경주를 비롯한 경상도의 여섯 곳은 사상 최장 건조특보 기록에 근접하고 있습니다.

작년 여름 극심한 가뭄으로 큰 어려움을 겪었던 강릉이 떠오릅니다. 당시 많은 이들의 연대로 위기를 극복했지만, 재난이 닥친 뒤에야 대응하는 방식으로는 갈수록 심화하는 기후변화에 맞설 수 없습니다. 산불 위험이 본격적으로 증가하는 계절을 앞두고 특단의 대책 마련이 필요합니다.

'예방이 최선의 해결책'이라는 원칙 아래, 위험의 전조 단계부터 선제적이고 적극적으로 대응하겠습니다. 가뭄과 산불로부터 국민의 생명과 일상을 지키기 위해 늘 한발 앞서 준비해 나가겠습니다.",https://twitter.com/Jaemyung_Lee/status/2021120627160252851
2021051571354923371,2026-02-10T02:40:18.000Z,"혹한의 기상 여건 속에서 훈련 임무를 수행하던 중 세상을 떠난 故 정상근 준위와 장희성 준위의 숭고한 희생에 머리숙여 경의를 표합니다. 

두 분께서는 마지막까지 조종간을 놓지 않으며 국민의 생명과 안전을 지켜냈습니다. 사고가 발생한 지점은 주택가에서 불과 60미터 남짓 떨어진 곳이었습니다. 조금만 방향이 틀어졌더라면 더 큰 인명피해로 이어질 수 있었던 상황이었습니다. 

참된 군인의 헌신과 희생 위에 오늘날 우리의 평온한 일상이 있음을 늘 기억하겠습니다. 

자랑스러운 아들이자 남편, 그리고 아버지를 떠나보내야 하는 유가족 여러분께 깊은 애도와 위로를 전합니다. 감히 그 슬픔을 헤아릴 수는 없지만, 합당한 예우와 지원에 소홀함이 없도록 하겠습니다.

삼가 고인의 명복을 빕니다.",https://twitter.com/Jaemyung_Lee/status/2021051571354923371
2020881185942249615,2026-02-09T15:23:15.000Z,"<기사 본문에 ""(매입임대 주택중)아파트는 16%(10만7,732호)에 그치고, 이 중 4만2,500호 정도가 서울에 있다""고 쓰여있네요. 

서울시내 아파트 42,500세대가 적은 물량은 결코 아닙니다. 

""그치고"" ""정도가""라는 기사 표현속에 이미 일정한 의도가 드러나고 있지만, 
다주택인 아파트 42,500호가 양도차익 누리며  무기한으로 버티지 않고, 다주택 양도세 중과를 피해 매물로 나오면 ""집값 안정 효과가 미지수""일 것 같지는 않습니다.>

""우린 원룸 공급자인데 왜 때리나""… 대통령 발언에 임대사업자들 술렁",https://twitter.com/Jaemyung_Lee/status/2020881185942249615
2020746912933302543,2026-02-09T06:29:42.000Z,"서울 시내 등록 임대주택 약 30만호(아파트 약 5만호)는 취득세, 재산세, 종부세 감면과 영구적 다주택 양도세 중과 제외라는 특혜를 받습니다.

의무임대기간이 지나면 재산세 종부세 감면혜택은 사라지지만 '다주택 양도세 중과 제외' 특혜는 계속되게 되어 있습니다. 

같은 다주택인데 한때 등록임대였다는 이유로 영구적으로 특혜를 줄 필요가 있냐는 의견도 있습니다. 의무임대에 대한 보상은 임대기간 동안의 취득ㆍ보유ㆍ재산세 감면에 임대 종료후 일정기간의 양도세 중과 제외로 충분하지 않냐는 것입니다. 

일정기간 처분기회는 주어야겠지만 임대기간 종료후 등록임대주택에 대한 각종 세제도 일반 임대주택과 동일해야 공평하겠지요? 

특히 등록임대주택에 대한 양도세중과 제외 특혜는 즉시폐기시 부담이 너무 크므로 일정기간(예를 들어 1년)이 지난 후 없애거나 점차적으로 폐지(1년~2년은 특혜 절반 폐지, 2년 지나면 특혜 전부 폐지 등)하는 방안도 있겠습니다. 대상을 아파트로만 한정하자는 의견도 있습니다.

자본주의 사회에서 집을 여러채 가지든, 금값의 초고가 주택에 살든 기본적으로 자유지만, 그로인해 파생된 사회문제에 대해 일정부분 책임은 지워야겠지요.

의무임대기간과 일정한 양도세 중과 제외 기간이 지난 등록임대 다주택이 일반 다주택처럼 시장에 나오면 수십만호 공급 효과가 있습니다.

이제 대체투자수단이 없는 것도 아니니 생각을 바꿀 때도 되었습니다. 국민여러분의 의견은 어떠신지요?",https://twitter.com/Jaemyung_Lee/status/2020746912933302543
2020722565640266012,2026-02-09T04:52:57.000Z,"다카이치 총리님의 중의원 선거 승리를 진심으로 축하드립니다.

총리님의 리더십 아래 일본이 더욱 발전하길 기원합니다. 

지난 1월 나라에서 열린 한-일 정상회담을 통해 양국은 새로운 60년을 향한 힘찬 발걸음을 함께 내디뎠습니다. 앞으로도 우리의 신뢰와 유대를 바탕으로 한일 양국이 보다 넓고 깊은 협력을 이어가길 바랍니다.

머지않은 시일 내 다음 셔틀외교를 통해 총리님을 한국에서 맞이하길 기대합니다.


@takaichi_sanae
 
高市総理、
この度、衆議院選挙における勝利を、心よりお祝い申し上げます。 総理のリーダーシップの下、日本が一層の発展を遂げますことをお祈りいたします。

本年1月、奈良で開催された韓日首脳会談を皮切りに、両国関係の新たな60年に向けた力強い一歩を共に踏み出しました。今後も、私と総理の絆を基盤に信頼を積み重ね、より広く、より深い協力関係を築き上げていくことを期待しております。

近いうちに、次回のシャトル外交を通じ、総理を韓国にお迎えできることを心より楽しみにしております。",https://twitter.com/Jaemyung_Lee/status/2020722565640266012
2020422196989137197,2026-02-08T08:59:24.000Z,"<임대용 주택을 건축했다면 몰라도, 임대사업자 등록만 하면 집을 얼마든지 사모을 수 있다는 것도 이상합니다. 한 사람이 수백채씩 집을 사모으도록 허용하면 수만채 집을 지어 공급한들 부족할 수밖에 없지 않을까요? 건설임대 아닌 매입임대를 계속 허용할 지에 대한 의견을 묻습니다.>

다주택자 압박 통했나… 서울 매물 나흘 만에 1000건 늘어",https://twitter.com/Jaemyung_Lee/status/2020422196989137197
2019955564114280505,2026-02-07T02:05:10.000Z,"<사익도모와 정부정책 공격을 위해 가짜뉴스를 생산해 유포하는 행위는 지탄받아 마땅합니다. 더구나 법률에 의한 공식단체인 대한상공회의소가 이런 짓을 공개적으로 벌인다니 믿어지지가 않습니다. 

엄중하게 책임을 묻고 재발방지 장치를 만들어야겠습니다. 정책을 만드는 주권자 국민의 판단을 흐리려는 고의적 가짜뉴스는 민주주의의 적입니다.>

존재하지도 않는 '백만장자 탈한국'…철지난 '떡밥' 덥석 문 보수언론들",https://twitter.com/Jaemyung_Lee/status/2019955564114280505
2019593227058520409,2026-02-06T02:05:22.000Z,"<한국인 건들면 패가망신.. 체포된 캄보디아 스캠범죄단지 외국인 범죄자 2천명중 한국인은 0명. 요즘 보이스피싱이 조금 뜸해진 것 같지 않습니까? 경찰코리아전담반과 국정원의 활약 덕분입니다. 경찰과 국정원을 칭찬합니다.>

캄보디아, 하루 만에 범죄 가담 외국인 2천명 검거 '역대 최대'",https://twitter.com/Jaemyung_Lee/status/2019593227058520409
2019575019765162485,2026-02-06T00:53:01.000Z,"<주가조작 패가망신>

주가조작 대응단 한국경제 압수수색…기자 선행매매 정조준",https://twitter.com/Jaemyung_Lee/status/2019575019765162485
2019372868203868408,2026-02-05T11:29:44.000Z,"<2월 5일 재명로그>


https://
youtube.com/shorts/z4Zp6g5
08TE
…

#이재명 #대통령 #청와대 #vlog",https://twitter.com/Jaemyung_Lee/status/2019372868203868408
2019322554348106008,2026-02-05T08:09:48.000Z,"미래 대한민국을 이끌 미래 과학자들을 만났습니다. 과학기술 강국을 향한 아이디어와 지혜를 나누고, 우리의 포부와 의지를 견고히 다질 수 있었던 뜻깊은 시간이었습니다.

인류 역사를 돌아보면 과학기술을 존중했던 나라는 늘 번영을 이뤘고, 이를 소홀히 여긴 국가는 쇠퇴했습니다. 대한민국이 단기간에 선진국으로 성장할 수 있었던 것도 교육과 과학기술에 투자하며 인재를 귀하게 여겼기 때문입니다. 

특히 국가 간 경쟁이 치열한 시대, 과학기술력이야말로 국력의 제1지표입니다. 과학자들의 꿈과 희망에 대한민국의 명운이 걸려있다는 책임감으로, 정부가 여러분의 미래를 아낌없이 지원하겠습니다. 국가장학금 제도에 더해 국가과학자제도까지 도입해 평생 연구에 종사하면서도 명예롭게 살 수 있는 길을 열겠습니다.

그러니 정부를 믿고 거침없이 도전해주시기 바랍니다. 실패가 성공의 자산이 되어 마음껏 혁신의 길에 매진할 수 있도록 정부가 미래 과학자들의 든든한 후원자가 되겠습니다.",https://twitter.com/Jaemyung_Lee/status/2019322554348106008
2019079259587830233,2026-02-04T16:03:02.000Z,"<똘똘한 한 채로 갈아타기요? 분명히 말씀 드리는데, 주거용이 아니면 그것도 안하는 것이 이익일 겁니다.>

“집도 안 보고 계약” 다주택 압박했더니 1주택자 ‘갈아타기’ 꿈틀",https://twitter.com/Jaemyung_Lee/status/2019079259587830233
2019075194363453563,2026-02-04T15:46:53.000Z,"<법리상 되지도 않는 사건으로 나를 엮어 보겠다고 대장동 녹취록을 ""위례신도시 얘기""에서 ""윗어르신 얘기""로 변조까지 해서 증거로 내더니..>

검찰, '이 대통령 겨냥' 위례 사건 항소 포기... 그렇게 할 수밖에 없던 이유",https://twitter.com/Jaemyung_Lee/status/2019075194363453563
2018982621720805463,2026-02-04T09:39:02.000Z,"<배고프면 서럽습니다. 많이
알려 주세요>

먹거리-생필품 ‘그냥드림’ 두달간 3만6000명 이용",https://twitter.com/Jaemyung_Lee/status/2018982621720805463
2018673565243982037,2026-02-03T13:10:57.000Z,"<""효과없다, 매물 안나온다"" 이런 엉터리 보도도 많던데, 그런 허위보도하는 이유가 뭘까요?>

""버틴다더니 거짓말이었네""...강남3구 매물 수천개 쏟아졌다 | 다음 - 파이낸셜뉴스",https://twitter.com/Jaemyung_Lee/status/2018673565243982037
